btbank_id,electrode_label,name,num,vox_x,vox_y,vox_z,hem,type,ras_scanner_x,ras_scanner_y,ras_scanner_z,mni305_x,mni305_y,mni305_z,mni152_x,mni152_y,mni152_z
6,T2A1,T2A,1,141.0,126.0,119.0,L,D,-13.36400019749999,19.572431910899468,-24.20306972367689,-15.040814990612937,-7.634563454806759,-22.198716707049456,-15.381078053960385,-6.258153540682115,-20.68380839359134
6,T1Id8,T1Id,8,184.0,107.0,121.0,L,D,-56.36400528810918,17.57243202655809,-5.203067398746498,-65.18768592456183,-6.565060935107312,-1.6271502238835671,-65.04832960886449,-5.96920454391019,0.47006349548149695
6,T1Id7,T1Id,7,181.0,107.0,120.0,L,D,-53.364004930481315,18.572432032146025,-5.203067394264508,-61.7146975122542,-5.456682924060564,-1.6259262057672519,-61.59209328434943,-4.809126299477288,0.41582719908254095
6,T1Id6,T1Id,6,178.0,107.0,121.0,L,D,-50.364004572853446,17.57243203773396,-5.203067409922369,-58.26948109937563,-6.495070916954726,-1.399636210946401,-58.14392697624608,-5.7986917779245974,0.6063301478849057
6,T1Id5,T1Id,5,174.0,107.0,121.0,L,D,-46.36400409601629,17.57243204518454,-5.203067417372949,-53.6573445492515,-6.448410904852998,-1.2479602023216225,-53.540991887833805,-5.685016600600865,0.6971745828205126
6,T1Id4,T1Id,4,171.0,107.0,120.0,L,D,-43.36400373838842,18.572432050772477,-5.2030674128909595,-50.184356136943876,-5.340032893806254,-1.2467361842053082,-50.084755563318744,-4.524938356167967,0.6429382864215556
6,T1Id3,T1Id,3,167.0,107.0,120.0,L,D,-39.36400326155126,18.572432058223058,-5.20306742034154,-45.57221958681974,-5.293372881704526,-1.0950601755805316,-45.48182047490647,-4.4112631788442345,0.7337827213571607
6,T1Id2,T1Id,2,163.0,107.0,120.0,L,D,-35.3640027847141,18.572432065673638,-5.203067427792121,-40.960083036695615,-5.246712869602803,-0.9433841669557532,-40.8788853864942,-4.2975880015205075,0.8246271562927673
6,T1Id1,T1Id,1,160.0,107.0,120.0,L,D,-32.364002427086234,18.572432071261574,-5.203067433380056,-37.500980624102525,-5.211717860526511,-0.8296271604871714,-37.426684070185004,-4.212331618527712,0.8927604824944706
6,P2Ie10,P2Ie,10,185.0,86.0,127.0,L,D,-57.364005368202925,11.57243224105332,15.796935046091676,-67.01936508324286,-8.907806227407471,23.300516576849212,-66.41960059332213,-8.400627223011922,25.371039422773396
6,P2Ie9,P2Ie,9,182.0,88.0,127.0,L,D,-54.364005014300346,11.572432226035744,13.796934802085161,-63.503564668472364,-9.264165287145271,21.100903309720138,-62.94870145195395,-8.700697248006726,23.13541376798254
6,P2Ie8,P2Ie,8,179.0,89.0,128.0,L,D,-51.36400465853512,10.572432221320923,12.79693466721801,-60.02999925450508,-10.498230314446477,20.170508167742163,-59.4911862313211,-9.882925930447835,22.174037226288632
6,P2Ie7,P2Ie,7,176.0,91.0,127.0,L,D,-48.364004304632545,11.572432206303347,10.796934433281422,-56.500312840020044,-9.781206372213825,17.858361912260825,-56.01625208174705,-9.108174094002536,19.816041948897116
6,P2Ie6,P2Ie,6,173.0,93.0,127.0,L,D,-45.364003950729966,11.57243219128577,8.796934189274907,-52.984512425249534,-10.137565431951627,15.658748645131755,-52.54535294037885,-9.408244118997342,17.580416294106264
6,P2Ie5,P2Ie,5,169.0,95.0,128.0,L,D,-41.3640034776181,10.572432178130839,6.796933933335822,-48.32956387266252,-11.55564249063445,13.609587368511146,-47.927755035113435,-10.754717211101319,15.489871370649977
6,P2Ie4,P2Ie,4,166.0,97.0,127.0,L,D,-38.36400312371552,11.572432163113263,4.796933699399233,-44.79987745817748,-10.838618548401795,11.297441113029809,-44.452820885539374,-9.979965374656018,13.131876093258464
6,P2Ie3,P2Ie,3,164.0,99.0,127.0,L,D,-36.36400288902223,11.57243214623304,2.7969334572553635,-42.437111180938,-11.206642611165027,9.059908843744545,-42.13265551627425,-10.308454193981756,10.873539329733713
6,P2Ie2,P2Ie,2,161.0,100.0,127.0,L,D,-33.36400253325701,11.57243214151822,1.7969333324581385,-38.94965976725619,-11.36732463649578,8.0169807134143,-38.671105287435545,-10.415861014982761,9.78979316543914
6,P2Ie1,P2Ie,1,159.0,100.0,127.0,L,D,-31.36400229483843,11.57243214524351,1.7969333287328482,-36.643591492194126,-11.34399463044492,8.092818717726688,-36.369637743229404,-10.359023426320897,9.835215382906942
6,F3dIb10,F3dIb,10,183.0,89.0,106.0,L,D,-55.36400513537228,32.57243221387034,12.796934896206949,-64.3366438109096,13.06953571680176,17.543106415367482,-64.00535113920452,13.649479843910719,19.391061094138482
6,F3dIb9,F3dIb,9,181.0,89.0,106.0,L,D,-53.3640048969537,32.57243221759563,12.796934892481659,-62.03057553584753,13.092865722852624,17.61894441967987,-61.70388359499838,13.706317432572584,19.43648331160629
6,F3dIb8,F3dIb,8,179.0,91.0,106.0,L,D,-51.36400466226041,32.57243220071541,10.79693465033779,-59.66780925860805,12.724841660089389,15.381412150394606,-59.38371822573324,13.377828613246843,17.178146548081536
6,F3dIb7,F3dIb,7,176.0,93.0,106.0,L,D,-48.364004308357835,32.572432185697835,8.796934406331275,-56.15200884383755,12.368482600351586,13.181798883265536,-55.912819084365054,13.077758588252037,14.942520893290684
6,F3dIb6,F3dIb,6,173.0,95.0,107.0,L,D,-45.36400395445526,31.57243217068026,6.796934152254835,-52.650094428781564,10.938740538643337,11.094718604488733,-52.4459549512027,11.70286670181713,12.82926486110049
6,F3dIb5,F3dIb,5,171.0,97.0,106.0,L,D,-43.36400371976197,32.57243215380004,4.796933920180891,-50.27344215182755,11.644099477850554,8.744653346851202,-50.121754573731714,12.449199743931494,10.44855847497508
6,F3dIb4,F3dIb,4,168.0,99.0,106.0,L,D,-40.36400336585939,32.57243213878246,2.796933676174376,-46.75764173705705,11.287740418112758,6.5450400797221295,-46.65085543236352,12.149129718936692,8.212932820184228
6,F3dIb3,F3dIb,3,165.0,101.0,107.0,L,D,-37.36400301195681,31.572432123764884,0.7969334220979363,-43.255727322001064,9.857998356404503,4.4579598009453285,-43.183991299201175,10.77423783250178,6.099676787994039
6,F3dIb2,F3dIb,2,162.0,103.0,106.0,L,D,-34.36400265805423,32.57243210874731,-1.203066811838653,-39.72604090751602,10.575022298637151,2.145813545463989,-39.70905714962712,11.548989668947076,3.7416815106025263
6,F3dIb1,F3dIb,1,160.0,105.0,107.0,L,D,-32.364002423360944,31.572432091867086,-3.2030670640524477,-37.37716062999107,9.13361523390347,0.020814264530992332,-37.39292678856784,10.145678988181238,1.605714369678434
6,F3cOFc16,F3cOFc,16,181.0,97.0,101.0,L,D,-53.36400491185486,37.572432135173585,4.796933989156969,-61.734353528565244,16.894364457448507,7.802798383527915,-61.60891725373312,17.53912110782269,9.609599274632762
6,F3cOFc15,F3cOFc,15,178.0,98.0,101.0,L,D,-50.36400455608964,37.572432130458765,3.796933864359744,-58.24690211488344,16.733682432117757,6.759870253197672,-58.147367024894415,17.43171428682169,8.525853110338188
6,F3cOFc14,F3cOFc,14,174.0,100.0,99.0,L,D,-46.36400408297777,39.57243211730383,1.7969336386304349,-53.55029556315284,18.53575437934629,4.373110011520258,-53.517664095011426,19.30970677903802,6.068199319079916
6,F3cOFc13,F3cOFc,13,170.0,100.0,98.0,L,D,-42.364003606140614,40.572432124754414,1.7969336412497796,-48.924273013314185,19.655797393418467,4.412253031792767,-48.910693998393306,20.498203817801855,6.036674131414861
6,F3cOFc12,F3cOFc,12,167.0,102.0,96.0,L,D,-39.364003252238035,42.57243210973684,-0.20306658261688426,-45.38070059911461,21.44620433762157,1.9875737879591606,-45.431724840613384,22.347777515687252,3.5563092314226887
6,F3cOFc11,F3cOFc,11,164.0,104.0,95.0,L,D,-36.36400289833546,43.57243209471926,-2.2030668165534735,-41.85101418462957,22.163228279854227,-0.3245724675221786,-41.95679069103932,23.122529352132556,1.1983139540311758
6,F3cOFc10,F3cOFc,10,160.0,105.0,93.0,L,D,-32.364002423360944,45.572432091867086,-3.203066923073493,-37.18275663398768,24.160977261489805,-1.5546475724007651,-37.33643667368584,25.193185048342684,-0.10746034673081817
6,F3cOFc9,F3cOFc,9,156.0,107.0,92.0,L,D,-28.364001950249076,46.572432078712154,-5.203067158872727,-32.500036081971615,24.889666206747894,-3.8288748257259098,-32.710768752008725,25.996355679118924,-2.442744515388429
6,F3cOFc8,F3cOFc,8,153.0,108.0,91.0,L,D,-25.364001594483852,47.572432073997334,-6.203067273600027,-28.998698668575276,25.802367183387588,-4.984335944408422,-29.245183514964157,26.963770719558017,-3.648860302283664
6,F3cOFc7,F3cOFc,7,150.0,109.0,89.0,L,D,-22.36400123871863,49.57243206928251,-7.203067378257401,-25.483475255464416,27.788451161997745,-6.252330051443201,-25.77556326971374,29.006007621437227,-4.977345711779558
6,F3cOFc6,F3cOFc,6,146.0,111.0,88.0,L,D,-18.36400076560676,50.57243205612758,-9.203067614056636,-20.800754703448348,28.517140107255827,-8.526557304768346,-21.14989534803662,29.809178252213453,-7.312629880437169
6,F3cOFc5,F3cOFc,5,143.0,112.0,86.0,L,D,-15.364000409841537,52.57243205141276,-10.20306771871401,-17.285531290337484,30.50322408586598,-9.794551411803127,-17.6802751027862,31.851415154092656,-8.641115289933063
6,F3cOFc4,F3cOFc,4,139.0,114.0,84.0,L,D,-11.36399993672967,54.57243203825783,-12.203067944443319,-12.588924738606885,32.305296033094514,-12.181311653480542,-13.050572172903216,33.729407646308985,-11.098769081191339
6,F3cOFc3,F3cOFc,3,136.0,115.0,84.0,L,D,-8.363999580964446,54.57243203354301,-13.203068069240544,-9.101473324925081,32.144614007763764,-13.224239783810784,-9.589021944064514,33.622000825307985,-12.18251524548591
6,F3cOFc2,F3cOFc,2,133.0,116.0,82.0,L,D,-5.363999225199223,56.57243202882819,-14.203068173897918,-5.586249911814219,34.13069798637391,-14.492233890845561,-6.119401698814095,35.66423772718718,-13.511000654981801
6,F3cOFc1,F3cOFc,1,129.0,119.0,81.0,L,D,-1.3639987539499998,57.5724320053705,-17.203068528906442,-0.8751803587094404,34.663709897224955,-17.923146280969537,-1.484384864607473,36.27474515396962,-16.998164314135693
6,F2c16,F2c,16,174.0,85.0,88.0,L,D,-46.364004055038095,50.57243227184517,16.796935537538957,-53.82278458262364,33.27812291712697,20.485524191627707,-53.61351269268947,34.02269531478617,22.00032582791681
6,F2c15,F2c,15,172.0,87.0,88.0,L,D,-44.364003820344806,50.57243225496495,14.796935295395087,-51.46001830538417,32.910098854363746,18.24799192234244,-51.293347323424335,33.694206495460435,19.741989064392058
6,F2c14,F2c,14,169.0,88.0,88.0,L,D,-41.36400346457958,50.57243225025013,13.796935170597862,-47.97256689170236,32.74941682903299,17.205063792012197,-47.83179709458563,33.58679967445943,18.658242900097484
6,F2c13,F2c,13,166.0,90.0,88.0,L,D,-38.364003110677004,50.572432235232554,11.796934926591348,-44.45676647693184,32.39305776929519,15.005450524883127,-44.360897953217425,33.286729649464625,16.422617245306633
6,F2c12,F2c,12,163.0,92.0,88.0,L,D,-35.364002756774426,50.57243222021498,9.796934682584833,-40.94096606216133,32.03669870955739,12.805837257754057,-40.889998811849225,32.98665962446982,14.186991590515785
6,F2c11,F2c,11,160.0,94.0,88.0,L,D,-32.36400240287185,50.5724322051974,7.796934438578319,-37.42516564739082,31.680339649819587,10.606223990624986,-37.41909967048103,32.68658959947501,11.951365935724933
6,F2c10,F2c,10,157.0,96.0,88.0,L,D,-29.36400204896927,50.572432190179825,5.796934194571804,-33.9093652326203,31.323980590081792,8.406610723495916,-33.94820052911282,32.38651957448022,9.715740280934082
6,F2c9,F2c,9,154.0,98.0,87.0,L,D,-26.36400169506669,51.57243217516225,3.796933960635215,-30.379678818135268,32.04100453231444,6.094464468014577,-30.473266379538774,33.16127141092551,7.357745003542568
6,F2c8,F2c,8,150.0,100.0,87.0,L,D,-22.364001221954823,51.57243216200732,1.7969337147660553,-25.710844265833725,31.696310475602075,3.932770203041701,-25.8516334660675,32.889620180261645,5.144830457485619
6,F2c7,F2c,7,148.0,102.0,87.0,L,D,-20.364000987261534,51.572432145127095,-0.20306652737781405,-23.348077988594248,31.32828641283884,1.695237933756436,-23.531468096802374,32.5611313609359,2.8864936939608663
6,F2c6,F2c,6,145.0,104.0,87.0,L,D,-17.364000633358955,51.57243213010952,-2.2030667713843286,-19.832277573823735,30.971927353101037,-0.5043753333726335,-20.06056895543417,32.26106133594109,0.650868039170016
6,F2c5,F2c,5,142.0,105.0,87.0,L,D,-14.364000277593732,51.5724321253947,-3.2030668961815536,-16.34482616014193,30.811245327770287,-1.5473034637028773,-16.599018726595467,32.153654514940094,-0.4328781251245575
6,F2c4,F2c,4,139.0,107.0,86.0,L,D,-11.363999923691154,52.57243211037712,-5.203067130118143,-12.81513974565689,31.528269270002937,-3.8594497191842168,-13.124084577021412,32.928406351385384,-2.79087340251607
6,F2c3,F2c,3,136.0,109.0,86.0,L,D,-8.363999569788575,52.572432095359545,-7.203067374124657,-9.299339330886376,31.17191021026514,-6.059062986313288,-9.65318543565321,32.62833632639058,-5.026499057306922
6,F2c2,F2c,2,133.0,111.0,86.0,L,D,-5.363999215885997,52.57243208034197,-9.203067618131172,-5.783538916115865,30.815551150527337,-8.258676253442356,-6.18228629428501,32.32826630139578,-7.262124712097771
6,F2c1,F2c,1,130.0,113.0,87.0,L,D,-2.3639988619834185,51.57243206532439,-11.203067872207612,-2.28162450105988,29.385809088819087,-10.34575653221916,-2.715422161122667,30.953374414960873,-9.375380744287963
6,F2dCb14,F2dCb,14,172.0,73.0,99.0,L,D,-44.364003794267774,39.572432399203535,28.796936853555962,-52.00965031748586,23.842364314387424,35.67944670940096,-51.46861718910172,24.56845087553252,37.21436777994721
6,F2dCb13,F2dCb,13,169.0,73.0,98.0,L,D,-41.364003436639905,40.57243240479147,28.796936858037952,-48.536661905178235,24.95074232543417,35.68067072751728,-48.01238086458665,25.728529119965415,37.16013148354826
6,F2dCb12,F2dCb,12,165.0,74.0,99.0,L,D,-37.36400296166539,39.572432401939295,27.796936721308157,-43.910062353679926,23.728342301158392,34.7881945876955,-43.40413187185074,24.574719231855237,36.221466050588255
6,F2dCb11,F2dCb,11,162.0,76.0,98.0,L,D,-34.364002607762814,40.57243238692172,25.796936487371568,-40.380375939194884,24.445366243391042,32.47604833221416,-39.92919772227669,25.349471068300534,33.86347077319674
6,F2dCb10,F2dCb,10,159.0,76.0,98.0,L,D,-31.364002250134945,40.572432392509654,25.796936481783632,-36.921273526601794,24.48036125246734,32.589805338682744,-36.47699640596748,25.434727451293334,33.93160409939844
6,F2dCb9,F2dCb,9,155.0,78.0,98.0,L,D,-27.364001777023077,40.57243237935472,23.796936235914472,-32.25243897430024,24.135667195754973,30.428111073709868,-31.855363492496206,25.163076220629463,31.71868955334149
6,F2dCb8,F2dCb,8,152.0,79.0,98.0,L,D,-24.364001421257854,40.5724323746399,22.796936111117247,-28.764987560618437,23.974985170424215,29.385182943379622,-28.39381326365751,25.055669399628453,30.634943389046914
6,F2dCb7,F2dCb,7,149.0,80.0,98.0,L,D,-21.36400106549263,40.57243236992508,21.796935986320022,-25.277536146936637,23.81430314509347,28.34225481304938,-24.93226303481881,24.948262578627457,29.551197224752343
6,F2dCb6,F2dCb,6,146.0,81.0,98.0,L,D,-18.364000709727407,40.57243236521026,20.796935861522797,-21.79008473325483,23.653621119762708,27.299326682719133,-21.470712805980106,24.840855757626446,28.46745106045777
6,F2dCb5,F2dCb,5,142.0,82.0,98.0,L,D,-14.364000234752893,40.572432362358086,19.796935734862927,-17.149599182041992,23.50460409745739,26.29431755454509,-16.858428805038333,24.76186773095638,27.4064160048971
6,F2dCb4,F2dCb,4,139.0,83.0,97.0,L,D,-11.36399987898767,41.572432357643265,18.796935620135628,-13.648261768645659,24.417305074097087,25.13885643586257,-13.392843567993774,25.729282771395475,26.20030021800186
6,F2dCb3,F2dCb,3,135.0,84.0,97.0,L,D,-7.363999404013157,41.57243235479109,17.796935493475758,-9.007776217432822,24.268288051791767,24.133847307688526,-8.780559567052002,25.650294744725407,25.13926516244119
6,F2dCb2,F2dCb,2,132.0,86.0,97.0,L,D,-4.3639990501105785,41.57243233977351,15.796935249469243,-5.491975802662309,23.911928992053962,21.934234040559456,-5.309660425683801,25.350224719730598,22.903639507650343
6,F2dCb1,F2dCb,1,129.0,86.0,97.0,L,D,-1.3639986924827099,41.57243234536145,15.796935243881308,-2.0328733900692106,23.94692400113026,22.04799104702804,-1.857459109374595,25.435481102723397,22.97177283385205
6,F2eIc16,F2eIc,16,159.0,54.0,129.0,L,D,-31.36400220915675,9.572432619170286,47.79693879222032,-37.9754175417037,-4.4896170516616625,61.52540098717725,-36.807757735997995,-3.6461597654862574,63.06641119093704
6,F2eIc15,F2eIc,15,159.0,58.0,128.0,L,D,-31.364002216607332,10.572432577959262,43.796938325453084,-37.84813553763435,-4.198942187319396,56.786127451629675,-36.766327077674156,-3.3419907200213563,58.336523606351264
6,F2eIc14,F2eIc,14,159.0,62.0,127.0,L,D,-31.364002224057913,11.572432536748238,39.79693785868585,-37.720853533564984,-3.9082673229771316,52.0468539160821,-36.72489641935029,-3.0378216745564566,53.60663602176549
6,F2eIc13,F2eIc,13,159.0,66.0,126.0,L,D,-31.364002231508493,12.572432495537214,35.79693739191862,-37.59357152949563,-3.617592458634868,47.30758038053453,-36.68346576102645,-2.733652629091558,48.876748437179735
6,F2eIc12,F2eIc,12,159.0,70.0,125.0,L,D,-31.364002238959074,13.57243245432619,31.796936925151385,-37.466289525426276,-3.3269175942926026,42.56830684498695,-36.64203510270261,-2.4294835836266575,44.146860852593946
6,F2eIc11,F2eIc,11,159.0,74.0,124.0,L,D,-31.364002246409655,14.572432413115166,27.796936458384153,-37.339007521356926,-3.036242729950338,37.82903330943938,-36.60060444437876,-2.1253145381617586,39.41697326800818
6,F2eIc10,F2eIc,10,159.0,77.0,123.0,L,D,-31.36400225199759,15.572432382206898,24.79693611082621,-37.240074518376275,-2.549890831201025,34.24644491069063,-36.56852269858441,-1.6284822887030566,35.83896517391869
6,F2eIc9,F2eIc,9,159.0,81.0,122.0,L,D,-31.36400225944817,16.572432340995874,20.796935644058976,-37.11279251430691,-2.259215966858762,29.507171375143052,-36.527092040260555,-1.324313243238159,31.109077589332912
6,F2eIc8,F2eIc,8,159.0,85.0,120.0,L,D,-31.36400226689875,18.57243229978485,16.79693518736167,-36.971624510523036,-0.8951581005460438,24.655364851243213,-36.48162637373087,0.0546776636668449,26.256820382146486
6,F2eIc7,F2eIc,7,159.0,89.0,119.0,L,D,-31.364002274349332,19.572432258573826,12.796934720594436,-36.84434250645368,-0.604483236203778,19.916091315695635,-36.440195715407015,0.35884670913174554,21.526932797560708
6,F2eIc6,F2eIc,6,159.0,93.0,118.0,L,D,-31.364002281799912,20.572432217362802,8.796934253827203,-36.71706050238433,-0.3138083718615152,15.176817780148058,-36.398765057083175,0.663015754596643,16.797045212974936
6,F2eIc5,F2eIc,5,159.0,97.0,116.0,L,D,-31.364002289250493,22.57243217615178,4.7969337971298955,-36.575892498600446,1.050249494451203,10.325011256248215,-36.353299390553474,2.0420066615016466,11.944788005788505
6,F2eIc4,F2eIc,4,160.0,100.0,115.0,L,D,-32.36400241404772,23.572432143380865,1.7969334514345974,-37.629993633150825,1.5249363901750828,6.704503855343273,-37.47195141686219,2.5104201166294144,8.344068802965111
6,F2eIc3,F2eIc,3,160.0,104.0,114.0,L,D,-32.3640024214983,24.57243210216984,-2.2030670153326355,-37.502711629081475,1.8156112545173488,1.9652303197956984,-37.43052075853835,2.814589162094315,3.614181218379339
6,F2eIc2,F2eIc,2,161.0,108.0,112.0,L,D,-33.36400254815817,26.572432059096172,-6.203067470167298,-38.514577762828615,3.168004117804635,-2.924495206260339,-38.535788864111694,4.165161274668386,-1.2607870975409952
6,F2eIc1,F2eIc,1,161.0,112.0,112.0,L,D,-33.36400255560875,26.57243201788515,-10.203067947004456,-38.40118175847379,2.385295980176445,-7.551235753455645,-38.49839321399371,3.3945084586931795,-5.868305059526105
6,F3bOFb16,F3bOFb,16,177.0,100.0,89.0,L,D,-49.36400444060564,49.5724321117159,1.7969337449176237,-56.87053797860066,29.234589389974527,3.1340231215289913,-56.92951532926206,29.972669010446264,4.7763697668716025
6,F3bOFb15,F3bOFb,15,175.0,101.0,88.0,L,D,-47.36400420404971,50.57243210513843,0.7969336320529692,-54.52223470273536,30.135625363588797,1.9406430006902857,-54.614663864320576,30.911665256554436,3.547542871242468
6,F3bOFb14,F3bOFb,14,172.0,102.0,88.0,L,D,-44.36400384828448,50.57243210042361,-0.2030664927442558,-51.03478328905356,29.97494333825804,0.8977148703600417,-51.15311363548187,30.804258435553425,2.463796706947894
6,F3bOFb13,F3bOFb,13,170.0,104.0,87.0,L,D,-42.364003613591194,51.57243208354339,-2.2030667248182,-48.65813101209955,30.680302277465263,-1.452350387277491,-48.828913258010886,31.550591477667794,0.08309032082248102
6,F3bOFb12,F3bOFb,12,167.0,105.0,86.0,L,D,-39.36400325782597,52.57243207882857,-3.2030668395454995,-45.15679359870322,31.593003254104957,-2.6078115059600036,-45.36332802096633,32.51800651810689,-1.123025466072754
6,F3bOFb11,F3bOFb,11,164.0,107.0,85.0,L,D,-36.36400290392339,53.57243206381099,-5.203067073482089,-41.62710718421818,32.310027196337614,-4.919957761441343,-41.88839387139227,33.292758354552184,-3.4810207434642666
6,F3bOFb10,F3bOFb,10,161.0,108.0,84.0,L,D,-33.36400254815817,54.57243205909617,-6.203067188209388,-38.12576977082184,33.22272817297731,-6.075418880123856,-38.4228086343477,34.260173394991284,-4.687136530359502
6,F3bOFb9,F3bOFb,9,157.0,110.0,82.0,L,D,-29.3640020750463,56.57243204594124,-8.203067413938697,-33.42916321909124,35.02480012020585,-8.462179121801267,-33.793105704464715,36.13816588720762,-7.144790321617772
6,F3bOFb8,F3bOFb,8,154.0,112.0,81.0,L,D,-26.364001721143723,57.572432030923665,-10.203067647875287,-29.899476804606206,35.741824062438496,-10.774325377282608,-30.318171554890665,36.91291772365292,-9.502785599009286
6,F3bOFb7,F3bOFb,7,151.0,114.0,80.0,L,D,-23.364001367241144,58.57243201590609,-12.203067881811876,-26.369790390121167,36.45884800467115,-13.086471632763946,-26.84323740531661,37.68766956009821,-11.860780876400797
6,F3bOFb6,F3bOFb,6,147.0,116.0,78.0,L,D,-19.364000894129276,60.57243200275116,-14.203068107541185,-21.673183838390568,38.26091995189969,-15.473231874441359,-22.21353447543363,39.56566205231455,-14.318434667659067
6,F3bOFb5,F3bOFb,5,144.0,118.0,77.0,L,D,-16.364000540226698,61.57243198773358,-16.203068341477774,-18.143497423905526,38.977943894132345,-17.785378129922698,-18.73860032585957,40.340413888759855,-16.67642994505058
6,F3bOFb4,F3bOFb,4,141.0,119.0,75.0,L,D,-13.364000184461474,63.57243198301876,-17.20306844613515,-14.628274010794666,40.96402787274249,-19.05337223695748,-15.268980080609152,42.38265079063905,-18.004915354546473
6,F3bOFb3,F3bOFb,3,138.0,121.0,74.0,L,D,-10.363999830558896,64.57243196800118,-19.203068680071738,-11.098587596309628,41.68105181497515,-21.365518492438817,-11.794045931035097,43.15740262708436,-20.362910631937986
6,F3bOFb2,F3bOFb,2,135.0,123.0,73.0,L,D,-7.363999476656318,65.5724319529836,-21.203068914008327,-7.568901181824587,42.39807575720779,-23.677664747920154,-8.319111781461038,43.93215446352964,-22.720905909329502
6,F3bOFb1,F3bOFb,1,132.0,125.0,72.0,L,D,-4.363999122753739,66.57243193796603,-23.203069147944916,-4.039214767339548,43.11509969944045,-25.989811003401496,-4.844177631886981,44.706906299974946,-25.078901186721012
6,F3aOFa14,F3aOFa,14,172.0,106.0,79.0,L,D,-44.364003855735064,59.57243205921259,-4.203066878952086,-50.796413287267974,38.85268221836393,-4.741822572005681,-51.07940291151116,39.70700237253916,-3.245047858443165
6,F3aOFa13,F3aOFa,13,169.0,106.0,78.0,L,D,-41.364003498107195,60.57243206480052,-4.203066874470096,-47.32342487496035,39.96106022941068,-4.740598553889366,-47.6231665869961,40.86708061697205,-3.2992841548421215
6,F3aOFa12,F3aOFa,12,166.0,107.0,77.0,L,D,-38.36400314234197,61.5724320600857,-5.203066989197396,-43.822087461564024,40.87376120605038,-5.896059672571878,-44.15758134995155,41.83449565741116,-4.505399941737356
6,F3aOFa11,F3aOFa,11,163.0,108.0,76.0,L,D,-35.36400278657675,62.57243205537088,-6.203067103924695,-40.32075004816769,41.786462182690066,-7.05152079125439,-40.691996112906985,42.80191069785024,-5.711515728632591
6,F3aOFa10,F3aOFa,10,160.0,109.0,75.0,L,D,-32.364002430811524,63.57243205065606,-7.203067218651995,-36.81941263477136,42.69916315932977,-8.206981909936903,-37.226410875862435,43.769325738289346,-6.917631515527825
